start,end,startime,endtime,traveltime
oltorf,benwhite,1496584083,1496584121,38
oltorf,benwhite,1496581686,1496581820,134
oltorf,benwhite,1496607437,1496607581,144
oltorf,benwhite,1496617597,1496617688,91
oltorf,benwhite,1496574603,1496574625,22
oltorf,benwhite,1496590843,1496590909,66
oltorf,benwhite,1496598382,1496598382,0
oltorf,benwhite,1496569904,1496570059,155
oltorf,benwhite,1496616649,1496616773,124
oltorf,benwhite,1496595684,1496595692,8
oltorf,benwhite,1496603369,1496603504,135
oltorf,benwhite,1496577742,1496577898,156
oltorf,benwhite,1496592217,1496592254,37
oltorf,benwhite,1496588626,1496588689,63
oltorf,benwhite,1496578613,1496578811,198
oltorf,benwhite,1496588008,1496588017,9
oltorf,benwhite,1496602836,1496602873,37
oltorf,benwhite,1496609074,1496609234,160
oltorf,benwhite,1496568971,1496568978,7
oltorf,benwhite,1496616678,1496616877,199
oltorf,benwhite,1496615195,1496615294,99
oltorf,benwhite,1496586785,1496586932,147
oltorf,benwhite,1496618132,1496618229,97
oltorf,benwhite,1496594390,1496594549,159
oltorf,benwhite,1496570681,1496570711,30
oltorf,benwhite,1496577923,1496577942,19
oltorf,benwhite,1496577796,1496577948,152
oltorf,benwhite,1496568927,1496568988,61
oltorf,benwhite,1496597030,1496597227,197
oltorf,benwhite,1496589482,1496589590,108
oltorf,benwhite,1496608462,1496608628,166
oltorf,benwhite,1496596020,1496596169,149
oltorf,benwhite,1496612539,1496612706,167
oltorf,benwhite,1496585010,1496585187,177
oltorf,benwhite,1496584892,1496584902,10
oltorf,benwhite,1496595716,1496595899,183
oltorf,benwhite,1496589265,1496589303,38
oltorf,benwhite,1496570528,1496570530,2
oltorf,benwhite,1496580989,1496581139,150
oltorf,benwhite,1496592843,1496592849,6
oltorf,benwhite,1496571685,1496571841,156
oltorf,benwhite,1496591656,1496591708,52
oltorf,benwhite,1496613279,1496613424,145
oltorf,benwhite,1496568520,1496568540,20
oltorf,benwhite,1496568349,1496568387,38
oltorf,benwhite,1496579626,1496579710,84
oltorf,benwhite,1496611269,1496611442,173
oltorf,benwhite,1496615764,1496615963,199
oltorf,benwhite,1496589488,1496589550,62
oltorf,benwhite,1496579620,1496579811,191
oltorf,benwhite,1496582751,1496582809,58
oltorf,benwhite,1496590261,1496590307,46
oltorf,benwhite,1496579163,1496579344,181
oltorf,benwhite,1496574972,1496575038,66
oltorf,benwhite,1496597048,1496597191,143
oltorf,benwhite,1496579693,1496579813,120
oltorf,benwhite,1496574483,1496574586,103
oltorf,benwhite,1496605879,1496605970,91
oltorf,benwhite,1496579249,1496579420,171
oltorf,benwhite,1496615061,1496615247,186
oltorf,benwhite,1496574226,1496574271,45
oltorf,benwhite,1496581347,1496581516,169
oltorf,benwhite,1496583096,1496583290,194
oltorf,benwhite,1496595217,1496595273,56
oltorf,benwhite,1496598062,1496598091,29
oltorf,benwhite,1496584048,1496584190,142
oltorf,benwhite,1496569707,1496569718,11
oltorf,benwhite,1496587725,1496587813,88
oltorf,benwhite,1496601801,1496601873,72
oltorf,benwhite,1496612473,1496612593,120
oltorf,benwhite,1496603426,1496603551,125
oltorf,benwhite,1496591314,1496591413,99
oltorf,benwhite,1496586308,1496586395,87
oltorf,benwhite,1496610611,1496610803,192
oltorf,benwhite,1496612264,1496612335,71
oltorf,benwhite,1496590906,1496591091,185
oltorf,benwhite,1496610251,1496610286,35
oltorf,benwhite,1496595018,1496595170,152
oltorf,benwhite,1496611501,1496611674,173
oltorf,benwhite,1496600706,1496600812,106
oltorf,benwhite,1496574546,1496574583,37
oltorf,benwhite,1496592173,1496592272,99
oltorf,benwhite,1496587240,1496587384,144
oltorf,benwhite,1496587559,1496587670,111
oltorf,benwhite,1496592835,1496592839,4
oltorf,benwhite,1496586500,1496586595,95
oltorf,benwhite,1496568618,1496568687,69
oltorf,benwhite,1496599260,1496599438,178
oltorf,benwhite,1496604104,1496604218,114
oltorf,benwhite,1496577685,1496577746,61
oltorf,benwhite,1496570276,1496570345,69
oltorf,benwhite,1496610940,1496611040,100
oltorf,benwhite,1496606433,1496606593,160
oltorf,benwhite,1496583299,1496583321,22
oltorf,benwhite,1496568758,1496568875,117
oltorf,benwhite,1496600160,1496600238,78
oltorf,benwhite,1496606525,1496606628,103
oltorf,benwhite,1496610728,1496610740,12
oltorf,benwhite,1496578065,1496578116,51
oltorf,benwhite,1496593358,1496593455,97
oltorf,benwhite,1496575246,1496575358,112
oltorf,benwhite,1496607885,1496607948,63
oltorf,benwhite,1496591474,1496591605,131
oltorf,benwhite,1496581373,1496581563,190
oltorf,benwhite,1496580571,1496580633,62
oltorf,benwhite,1496591683,1496591878,195
oltorf,benwhite,1496609954,1496610081,127
oltorf,benwhite,1496573856,1496573970,114
oltorf,benwhite,1496609262,1496609344,82
oltorf,benwhite,1496593529,1496593577,48
oltorf,benwhite,1496608680,1496608683,3
oltorf,benwhite,1496617978,1496618123,145
oltorf,benwhite,1496600089,1496600099,10
oltorf,benwhite,1496612308,1496612449,141
oltorf,benwhite,1496570274,1496570337,63
oltorf,benwhite,1496618375,1496618456,81
oltorf,benwhite,1496593282,1496593296,14
oltorf,benwhite,1496572629,1496572686,57
oltorf,benwhite,1496581402,1496581480,78
oltorf,benwhite,1496600226,1496600315,89
oltorf,benwhite,1496571576,1496571746,170
oltorf,benwhite,1496584263,1496584267,4
oltorf,benwhite,1496605947,1496606033,86
oltorf,benwhite,1496606276,1496606392,116
oltorf,benwhite,1496599642,1496599803,161
oltorf,benwhite,1496604443,1496604595,152
oltorf,benwhite,1496604919,1496604957,38
oltorf,benwhite,1496599416,1496599576,160
oltorf,benwhite,1496571286,1496571420,134
oltorf,benwhite,1496618069,1496618262,193
oltorf,benwhite,1496607898,1496608035,137
oltorf,benwhite,1496609619,1496609758,139
oltorf,benwhite,1496604491,1496604548,57
oltorf,benwhite,1496577674,1496577845,171
oltorf,benwhite,1496590874,1496591058,184
oltorf,benwhite,1496607567,1496607637,70
oltorf,benwhite,1496568573,1496568755,182
oltorf,benwhite,1496583520,1496583672,152
oltorf,benwhite,1496596135,1496596289,154
oltorf,benwhite,1496582737,1496582805,68
oltorf,benwhite,1496610303,1496610494,191
oltorf,benwhite,1496572977,1496573042,65
oltorf,benwhite,1496617786,1496617947,161
oltorf,benwhite,1496601151,1496601326,175
oltorf,benwhite,1496576205,1496576282,77
oltorf,benwhite,1496612114,1496612270,156
oltorf,benwhite,1496584477,1496584629,152
oltorf,benwhite,1496569454,1496569603,149
oltorf,benwhite,1496585873,1496585895,22
oltorf,benwhite,1496607922,1496607949,27
oltorf,benwhite,1496589435,1496589507,72
oltorf,benwhite,1496593533,1496593655,122
oltorf,benwhite,1496575334,1496575409,75
oltorf,benwhite,1496573550,1496573659,109
oltorf,benwhite,1496607774,1496607864,90
oltorf,benwhite,1496608996,1496608998,2
oltorf,benwhite,1496609260,1496609287,27
oltorf,benwhite,1496611953,1496611958,5
oltorf,benwhite,1496610724,1496610905,181
oltorf,benwhite,1496585873,1496585894,21
oltorf,benwhite,1496572743,1496572873,130
oltorf,benwhite,1496572328,1496572481,153
oltorf,benwhite,1496615741,1496615795,54
oltorf,benwhite,1496577179,1496577227,48
oltorf,benwhite,1496590620,1496590661,41
oltorf,benwhite,1496581889,1496581975,86
oltorf,benwhite,1496618315,1496618411,96
oltorf,benwhite,1496569373,1496569418,45
oltorf,benwhite,1496582386,1496582423,37
oltorf,benwhite,1496589986,1496590153,167
oltorf,benwhite,1496583348,1496583356,8
oltorf,benwhite,1496609112,1496609184,72
oltorf,benwhite,1496608073,1496608173,100
oltorf,benwhite,1496601836,1496601911,75
oltorf,benwhite,1496570974,1496571139,165
oltorf,benwhite,1496576233,1496576407,174
oltorf,benwhite,1496575921,1496576025,104
oltorf,benwhite,1496590693,1496590695,2
oltorf,benwhite,1496603921,1496603962,41
oltorf,benwhite,1496583166,1496583217,51
oltorf,benwhite,1496595711,1496595904,193
oltorf,benwhite,1496618095,1496618112,17
oltorf,benwhite,1496598298,1496598411,113
oltorf,benwhite,1496597059,1496597086,27
oltorf,benwhite,1496584470,1496584522,52
oltorf,benwhite,1496595364,1496595561,197
oltorf,benwhite,1496615933,1496616120,187
oltorf,benwhite,1496616025,1496616186,161
oltorf,benwhite,1496591475,1496591527,52
oltorf,benwhite,1496596462,1496596607,145
oltorf,benwhite,1496571717,1496571726,9
oltorf,benwhite,1496611391,1496611568,177
oltorf,benwhite,1496584254,1496584305,51
oltorf,benwhite,1496617914,1496618086,172
oltorf,benwhite,1496589800,1496589917,117
oltorf,benwhite,1496610403,1496610523,120
oltorf,benwhite,1496605150,1496605260,110
oltorf,benwhite,1496617069,1496617130,61
oltorf,benwhite,1496578673,1496578792,119
oltorf,benwhite,1496588628,1496588730,102
oltorf,benwhite,1496594573,1496594587,14
oltorf,benwhite,1496600661,1496600663,2
oltorf,benwhite,1496570888,1496571029,141
oltorf,benwhite,1496600836,1496601005,169
oltorf,benwhite,1496588697,1496588877,180
oltorf,benwhite,1496580909,1496580960,51
oltorf,benwhite,1496569135,1496569236,101
oltorf,benwhite,1496574122,1496574131,9
oltorf,benwhite,1496601748,1496601942,194
oltorf,benwhite,1496586661,1496586694,33
oltorf,benwhite,1496573942,1496573951,9
oltorf,benwhite,1496586153,1496586230,77
oltorf,benwhite,1496607604,1496607696,92
oltorf,benwhite,1496577012,1496577156,144
oltorf,benwhite,1496575696,1496575848,152
oltorf,benwhite,1496595756,1496595826,70
oltorf,benwhite,1496612797,1496612974,177
oltorf,benwhite,1496602208,1496602238,30
oltorf,benwhite,1496574970,1496575055,85
oltorf,benwhite,1496598160,1496598354,194
oltorf,benwhite,1496615167,1496615332,165
oltorf,benwhite,1496610450,1496610454,4
oltorf,benwhite,1496583445,1496583622,177
oltorf,benwhite,1496589453,1496589467,14
oltorf,benwhite,1496611183,1496611252,69
oltorf,benwhite,1496610832,1496610868,36
oltorf,benwhite,1496617058,1496617135,77
oltorf,benwhite,1496583115,1496583171,56
oltorf,benwhite,1496569577,1496569585,8
oltorf,benwhite,1496603955,1496603995,40
oltorf,benwhite,1496568430,1496568506,76
oltorf,benwhite,1496575823,1496575947,124
oltorf,benwhite,1496616175,1496616355,180
oltorf,benwhite,1496590480,1496590481,1
oltorf,benwhite,1496578543,1496578678,135
oltorf,benwhite,1496591267,1496591296,29
oltorf,benwhite,1496604264,1496604421,157
oltorf,benwhite,1496596208,1496596312,104
oltorf,benwhite,1496615979,1496616138,159
oltorf,benwhite,1496609219,1496609258,39
oltorf,benwhite,1496608121,1496608167,46
oltorf,benwhite,1496583932,1496583951,19
oltorf,benwhite,1496587622,1496587673,51
oltorf,benwhite,1496605569,1496605706,137
oltorf,benwhite,1496590378,1496590518,140
oltorf,benwhite,1496599914,1496600012,98
oltorf,benwhite,1496590069,1496590120,51
oltorf,benwhite,1496568428,1496568561,133
oltorf,benwhite,1496597079,1496597126,47
oltorf,benwhite,1496576773,1496576815,42
oltorf,benwhite,1496613429,1496613544,115
oltorf,benwhite,1496569176,1496569193,17
oltorf,benwhite,1496585611,1496585685,74
oltorf,benwhite,1496591636,1496591688,52
oltorf,benwhite,1496604674,1496604715,41
oltorf,benwhite,1496599371,1496599418,47
oltorf,benwhite,1496581887,1496581929,42
oltorf,benwhite,1496602215,1496602288,73
oltorf,benwhite,1496571679,1496571825,146
oltorf,benwhite,1496603160,1496603270,110
oltorf,benwhite,1496592587,1496592749,162
oltorf,benwhite,1496615082,1496615191,109
oltorf,benwhite,1496608735,1496608854,119
oltorf,benwhite,1496593471,1496593568,97
oltorf,benwhite,1496612763,1496612777,14
oltorf,benwhite,1496617124,1496617170,46
oltorf,benwhite,1496604132,1496604281,149
oltorf,benwhite,1496571213,1496571372,159
oltorf,benwhite,1496583434,1496583520,86
oltorf,benwhite,1496612035,1496612139,104
oltorf,benwhite,1496578167,1496578242,75
oltorf,benwhite,1496610044,1496610175,131
oltorf,benwhite,1496612939,1496612987,48
oltorf,benwhite,1496606482,1496606505,23
oltorf,benwhite,1496611783,1496611824,41
oltorf,benwhite,1496569468,1496569569,101
oltorf,benwhite,1496614290,1496614351,61
oltorf,benwhite,1496583286,1496583451,165
oltorf,benwhite,1496612046,1496612218,172
oltorf,benwhite,1496596781,1496596966,185
oltorf,benwhite,1496612058,1496612209,151
oltorf,benwhite,1496604959,1496604976,17
oltorf,benwhite,1496617037,1496617213,176
oltorf,benwhite,1496591245,1496591391,146
oltorf,benwhite,1496599864,1496599874,10
oltorf,benwhite,1496609349,1496609349,0
oltorf,benwhite,1496618259,1496618276,17
oltorf,benwhite,1496568506,1496568555,49
oltorf,benwhite,1496602516,1496602540,24
oltorf,benwhite,1496576842,1496576985,143
oltorf,benwhite,1496601800,1496601804,4
oltorf,benwhite,1496575640,1496575715,75
oltorf,benwhite,1496596203,1496596309,106
oltorf,benwhite,1496609708,1496609872,164
oltorf,benwhite,1496587848,1496587879,31
oltorf,benwhite,1496573189,1496573296,107
oltorf,benwhite,1496616570,1496616603,33
oltorf,benwhite,1496588001,1496588101,100
oltorf,benwhite,1496573040,1496573187,147
oltorf,benwhite,1496581587,1496581725,138
oltorf,benwhite,1496612593,1496612711,118
oltorf,benwhite,1496615149,1496615268,119
oltorf,benwhite,1496576285,1496576476,191
oltorf,benwhite,1496589208,1496589327,119
oltorf,benwhite,1496606821,1496607014,193
oltorf,benwhite,1496611080,1496611123,43
oltorf,benwhite,1496596387,1496596426,39
oltorf,benwhite,1496604776,1496604836,60
oltorf,benwhite,1496577349,1496577378,29
oltorf,benwhite,1496579397,1496579526,129
oltorf,benwhite,1496608323,1496608434,111
oltorf,benwhite,1496618459,1496618493,34
oltorf,benwhite,1496584074,1496584166,92
oltorf,benwhite,1496591272,1496591320,48
oltorf,benwhite,1496570056,1496570057,1
oltorf,benwhite,1496606987,1496607073,86
oltorf,benwhite,1496576608,1496576639,31
oltorf,benwhite,1496595734,1496595832,98
oltorf,benwhite,1496610634,1496610641,7
oltorf,benwhite,1496587322,1496587437,115
oltorf,benwhite,1496588334,1496588388,54
oltorf,benwhite,1496599395,1496599573,178
oltorf,benwhite,1496575625,1496575807,182
oltorf,benwhite,1496593424,1496593559,135
oltorf,benwhite,1496600257,1496600258,1
oltorf,benwhite,1496577991,1496578142,151
oltorf,benwhite,1496614233,1496614300,67
oltorf,benwhite,1496606113,1496606118,5
oltorf,benwhite,1496584524,1496584622,98
oltorf,benwhite,1496582706,1496582723,17
oltorf,benwhite,1496595310,1496595357,47
oltorf,benwhite,1496579781,1496579788,7
oltorf,benwhite,1496574571,1496574580,9
oltorf,benwhite,1496581605,1496581761,156
oltorf,benwhite,1496593723,1496593882,159
oltorf,benwhite,1496614049,1496614134,85
oltorf,benwhite,1496590333,1496590401,68
oltorf,benwhite,1496602186,1496602368,182
oltorf,benwhite,1496612250,1496612447,197
oltorf,benwhite,1496605839,1496606003,164
oltorf,benwhite,1496585539,1496585666,127
oltorf,benwhite,1496592631,1496592748,117
oltorf,benwhite,1496582309,1496582493,184
oltorf,benwhite,1496573803,1496573943,140
oltorf,benwhite,1496591326,1496591338,12
oltorf,benwhite,1496579289,1496579403,114
oltorf,benwhite,1496590008,1496590029,21
oltorf,benwhite,1496610329,1496610350,21
oltorf,benwhite,1496612032,1496612064,32
oltorf,benwhite,1496611960,1496612033,73
oltorf,benwhite,1496613909,1496614053,144
oltorf,benwhite,1496615510,1496615646,136
oltorf,benwhite,1496600334,1496600531,197
oltorf,benwhite,1496612051,1496612152,101
oltorf,benwhite,1496590897,1496591086,189
oltorf,benwhite,1496615847,1496615913,66
oltorf,benwhite,1496578823,1496578980,157
oltorf,benwhite,1496599229,1496599376,147
oltorf,benwhite,1496605086,1496605212,126
oltorf,benwhite,1496572161,1496572203,42
oltorf,benwhite,1496591669,1496591822,153
oltorf,benwhite,1496593991,1496594012,21
oltorf,benwhite,1496605483,1496605483,0
oltorf,benwhite,1496600325,1496600469,144
oltorf,benwhite,1496609043,1496609231,188
oltorf,benwhite,1496594173,1496594341,168
oltorf,benwhite,1496608642,1496608642,0
oltorf,benwhite,1496568235,1496568243,8
oltorf,benwhite,1496576574,1496576606,32
oltorf,benwhite,1496615639,1496615820,181
oltorf,benwhite,1496593600,1496593619,19
oltorf,benwhite,1496588043,1496588073,30
oltorf,benwhite,1496611521,1496611661,140
oltorf,benwhite,1496617994,1496618038,44
oltorf,benwhite,1496570245,1496570386,141
oltorf,benwhite,1496595430,1496595487,57
oltorf,benwhite,1496575307,1496575387,80
oltorf,benwhite,1496579498,1496579518,20
oltorf,benwhite,1496568611,1496568792,181
oltorf,benwhite,1496596207,1496596355,148
oltorf,benwhite,1496600118,1496600156,38
oltorf,benwhite,1496568477,1496568497,20
oltorf,benwhite,1496597663,1496597770,107
oltorf,benwhite,1496613717,1496613908,191
oltorf,benwhite,1496602042,1496602240,198
oltorf,benwhite,1496617932,1496618087,155
oltorf,benwhite,1496571717,1496571821,104
oltorf,benwhite,1496577390,1496577476,86
oltorf,benwhite,1496617877,1496617964,87
oltorf,benwhite,1496597690,1496597849,159
oltorf,benwhite,1496573187,1496573307,120
oltorf,benwhite,1496594506,1496594524,18
oltorf,benwhite,1496582805,1496582863,58
oltorf,benwhite,1496616733,1496616857,124
oltorf,benwhite,1496573383,1496573397,14
oltorf,benwhite,1496611486,1496611501,15
oltorf,benwhite,1496573106,1496573202,96
oltorf,benwhite,1496596663,1496596713,50
oltorf,benwhite,1496584810,1496584900,90
oltorf,benwhite,1496618442,1496618625,183
oltorf,benwhite,1496616527,1496616634,107
oltorf,benwhite,1496574025,1496574126,101
oltorf,benwhite,1496578124,1496578277,153
oltorf,benwhite,1496605186,1496605284,98
oltorf,benwhite,1496603508,1496603628,120
oltorf,benwhite,1496618292,1496618329,37
oltorf,benwhite,1496568888,1496569041,153
oltorf,benwhite,1496609264,1496609346,82
oltorf,benwhite,1496593633,1496593788,155
oltorf,benwhite,1496569282,1496569345,63
oltorf,benwhite,1496606376,1496606380,4
oltorf,benwhite,1496604950,1496604973,23
oltorf,benwhite,1496615732,1496615859,127
oltorf,benwhite,1496601127,1496601185,58
oltorf,benwhite,1496571435,1496571448,13
oltorf,benwhite,1496592763,1496592957,194
oltorf,benwhite,1496597789,1496597898,109
oltorf,benwhite,1496585194,1496585197,3
oltorf,benwhite,1496574253,1496574350,97
oltorf,benwhite,1496601749,1496601904,155
oltorf,benwhite,1496602219,1496602260,41
oltorf,benwhite,1496618380,1496618492,112
oltorf,benwhite,1496577589,1496577750,161
oltorf,benwhite,1496610543,1496610640,97
oltorf,benwhite,1496577443,1496577506,63
oltorf,benwhite,1496580219,1496580247,28
oltorf,benwhite,1496616371,1496616437,66
