"ATD_SIGNAL_ID","SIGNAL_TYPE","LOCATION_NAME","PRIMARY_ST","CROSS_ST","CONTROL","ATD_LOCATION_ID","COA_INTERSECTION_ID","COUNCIL_DISTRICT","CROSS_ST_AKA","CROSS_ST_SEGMENT_ID","JURISDICTION","LANDMARK","PRIMARY_ST_AKA","PRIMARY_ST_SEGMENT_ID","SIGNAL_ENG_AREA","GEOCODE","GEOCODE: Street 1","GEOCODE: Street 2","GEOCODE: City","GEOCODE: State","GEOCODE: Zip","GEOCODE: Country","GEOCODE: Latitude","GEOCODE: Longitude","MASTER_SIGNAL_ID","SIGNAL_STATUS","IP_SWITCH","IP_CONTROL","SWITCH_COMM"
"997","TRAFFIC","ANDERSON MILL RD / ","ANDERSON MILL RD","","MASTER","966","","6","","","AUSTIN FULL PURPOSE","","","3194314","NORTH","9677-9701 Anderson Mill Road Austin, Texas 78750","9677-9701 Anderson Mill Road","","Austin","Texas","78750","United States","30.4469604","-97.7977066","","TURNED_ON","1","1","Both"
"998","TRAFFIC","HUNTERS CHASE DR / POND SPRINGS RD","HUNTERS CHASE DR","POND SPRINGS RD","MASTER","967","5152400","6","","2038896","AUSTIN FULL PURPOSE","","","2038879","NORTH","12308-12320 Hunters Chase Drive Austin, Texas 78729","12308-12320 Hunters Chase Drive","","Austin","Texas","78729","United States","30.4414482","-97.7734146","","TURNED_ON","1","0","Both"
"999","TRAFFIC","ANDERSON MILL RD / MILLWRIGHT PKWY","ANDERSON MILL RD","MILLWRIGHT PKWY","MASTER","968","5149515","6","","2038782","AUSTIN FULL PURPOSE","","","2007361","NORTH","11801-11803 Millwright Parkway Austin, Texas 78750","11801-11803 Millwright Parkway","","Austin","Texas","78750","United States","30.4471645","-97.8040161","","TURNED_ON","1","1","Both"
"1000","TRAFFIC","N SH 130 SVRD SB / E US 290 HWY SVRD EB","N SH 130 SVRD SB","E US 290 HWY SVRD EB","MASTER","969","5188386","1","","3265178","AUSTIN FULL PURPOSE","","","3263365","CENTRAL","Texas 130 Service Road Manor, Texas 78653","Texas 130 Service Road","","Manor","Texas","78653","United States","30.3398151","-97.5914612","","TURNED_ON","0","0","None"
"1001","TRAFFIC","N SH 130 SVRD NB / E US 290 HWY SVRD EB","N SH 130 SVRD NB","E US 290 HWY SVRD EB","UNKNOWN","970","5168808","1","","3265178","AUSTIN FULL PURPOSE","","","3263362","CENTRAL","10051-10057 U.S. 290 Manor, Texas 78653","10051-10057 U.S. 290","","Manor","Texas","78653","United States","30.3403416","-97.5903091","","TURNED_ON","0","0","None"
"1002","TRAFFIC","N SH 130 SVRD SB / E US 290 HWY SVRD WB","N SH 130 SVRD SB","E US 290 HWY SVRD WB","UNKNOWN","971","5168771","1","","3265155","AUSTIN FULL PURPOSE","","","3263303","CENTRAL","Texas 130 Service Road Manor, Texas 78653","Texas 130 Service Road","","Manor","Texas","78653","United States","30.3406754","-97.5919113","","TURNED_ON","0","0","None"
"1003","TRAFFIC","N SH 130 SVRD NB / E US 290 HWY SVRD WB","N SH 130 SVRD NB","E US 290 HWY SVRD WB","UNKNOWN","972","5168800","1","","3265155","AUSTIN FULL PURPOSE","","","3263302","CENTRAL","10024 U.S. 290 Manor, Texas 78653","10024 U.S. 290","","Manor","Texas","78653","United States","30.341114","-97.5906906","","TURNED_ON","0","0","None"
"1004","TRAFFIC","W US 290 HWY EB / W 290 WB AT JOE TANNER TRN","W US 290 HWY EB","W 290 WB AT JOE TANNER TRN","UNKNOWN","973","5145318","8","","3192531","AUSTIN FULL PURPOSE","","","3192516","SOUTH","6257-6309 West Highway 290 Austin, Texas 78735","6257-6309 West Highway 290","","Austin","Texas","78735","United States","30.2350979","-97.8586273","","TURNED_ON","0","0","Both"
"1005","TRAFFIC","STAKED PLAINS DR / LAKELINE BLVD","STAKED PLAINS DR","LAKELINE BLVD","MASTER","974","5150747","6","","2029964","AUSTIN FULL PURPOSE","","","5102830","NORTH","Lakeline Boulevard Austin, Texas 78717","Lakeline Boulevard","","Austin","Texas","78717","United States","30.4819565","-97.7895737","","TURNED_ON","0","0","None"
"1006","TRAFFIC","E 51ST ST / MUELLER BLVD","E 51ST ST","MUELLER BLVD","MASTER","975","5161667","9","","2046257","AUSTIN FULL PURPOSE","","","2046255","CENTRAL","1500 East 51st Street Austin, Texas 78723","1500 East 51st Street","","Austin","Texas","78723","United States","30.3057785","-97.7028351","","TURNED_ON","0","0","Both"
"1007","TRAFFIC","E WELLS BRANCH PKWY / TUDOR HOUSE RD","E WELLS BRANCH PKWY","TUDOR HOUSE RD","MASTER","976","5166605","0","","2038134","AUSTIN 2 MILE ETJ","","","2038136","NORTH","200 Tudor House Road Pflugerville, Texas 78660","200 Tudor House Road","","Pflugerville","Texas","78660","United States","30.4290409","-97.6412201","","TURNED_ON","0","0","None"
"1008","TRAFFIC","S LAMAR BLVD / ","S LAMAR BLVD","","MASTER","977","","5","","","AUSTIN FULL PURPOSE","BROKEN SPOKE","","2041449","SOUTH","3425 Texas 343 Loop Austin, Texas 78704","3425 Texas 343 Loop","","Austin","Texas","78704","United States","30.2404709","-97.7866669","","TURNED_ON","1","1","Both"
"1009","TRAFFIC","BRAZOS ST / E 3RD ST","BRAZOS ST","E 3RD ST","MASTER","978","5157052","9","","2018967","AUSTIN FULL PURPOSE","","","2018966","CENTRAL","211 East 3rd Street Austin, Texas 78701","211 East 3rd Street","","Austin","Texas","78701","United States","30.2648773","-97.7425079","","TURNED_ON","0","0","Both"
"1010","TRAFFIC","BRAZOS ST / E 4TH ST","BRAZOS ST","E 4TH ST","MASTER","979","5157097","9","","2018895","AUSTIN FULL PURPOSE","","","2018894","CENTRAL","200-204 East 4th Street Austin, Texas 78701","200-204 East 4th Street","","Austin","Texas","78701","United States","30.2658348","-97.7421494","","TURNED_ON","0","0","Both"
"1011","TRAFFIC","S 1ST ST / TAFT LN","S 1ST ST","TAFT LN","MASTER","980","5150499","5","","3365916","AUSTIN FULL PURPOSE","","","3261800","SOUTH","Taft Lane Austin, Texas 78748","Taft Lane","","Austin","Texas","78748","United States","30.1632843","-97.8007126","","TURNED_ON","0","0","None"
"1012","TRAFFIC","E BEN WHITE BLVD EB / E RIVERSIDE DR","E BEN WHITE BLVD EB","E RIVERSIDE DR","SLAVE","981","5367218","2","","2023110","AUSTIN FULL PURPOSE","","","3280064","SOUTH","7623 East Ben White Boulevard Austin, Texas 78741","7623 East Ben White Boulevard","","Austin","Texas","78741","United States","30.21806","-97.69058","501","TURNED_ON","0","0","Both"
"1013","TRAFFIC","E 15TH ST / ","E 15TH ST","","UNKNOWN","982","","1","","","AUSTIN FULL PURPOSE","","","3270881","CENTRAL","501-663 East 15th Street Austin, Texas 78701","501-663 East 15th Street","","Austin","Texas","78701","United States","30.2753487","-97.733902","","TURNED_ON","1","1","Both"
"1014","TRAFFIC","CAMERON RD / E 53RD ST","CAMERON RD","E 53RD ST","UNKNOWN","983","5161146","4","","3305988","AUSTIN FULL PURPOSE","","","2015847","NORTH","5281-5289 Cameron Road Austin, Texas 78723","5281-5289 Cameron Road","","Austin","Texas","78723","United States","30.31062051","-97.70809936","","TURNED_ON","0","0","Both"
"1015","TRAFFIC","E CESAR CHAVEZ ST / PEDERNALES ST","E CESAR CHAVEZ ST","PEDERNALES ST","MASTER","984","5160391","3","","2019506","AUSTIN FULL PURPOSE","","","2019507","CENTRAL","100-198 Pedernales Street Austin, Texas 78702","100-198 Pedernales Street","","Austin","Texas","78702","United States","30.2543983","-97.7167587","","TURNED_ON","0","0","Both"
"1016","TRAFFIC","SH 45 WB / ESCARPMENT BLVD","SH 45 WB","ESCARPMENT BLVD","MASTER","985","5143421","8","","2046195","AUSTIN FULL PURPOSE","","","2046191","SOUTH","Texas 45 Austin, Texas 78739","Texas 45","","Austin","Texas","78739","United States","30.1820621","-97.8996201","","TURNED_ON","0","0","None"
"1017","TRAFFIC","ANDERSON MILL RD / CASHELL WOOD DR","ANDERSON MILL RD","CASHELL WOOD DR","MASTER","986","5146221","0","","2006803","CEDAR PARK ETJ","","","2006804","NORTH","2800 Cashell Wood Drive Cedar Park, Texas 78613","2800 Cashell Wood Drive","","Cedar Park","Texas","78613","United States","30.4629669","-97.8433228","","TURNED_ON","0","0","Both"
"1018","TRAFFIC","S LAMAR BLVD SB / TOOMEY RD","S LAMAR BLVD SB","TOOMEY RD","UNKNOWN","987","5154881","5","","2021156","AUSTIN FULL PURPOSE","","","2021155","SOUTH","1301-1499 Toomey Road Austin, Texas 78704","1301-1499 Toomey Road","","Austin","Texas","78704","United States","30.26295435","-97.75790697","","TURNED_ON","0","0","Both"
"1019","TRAFFIC","W PARMER LN / LEGENDARY DR","W PARMER LN","LEGENDARY DR","UNKNOWN","988","5157977","6","","3195034","AUSTIN FULL PURPOSE","","","2005588","NORTH","5300 Riata Vista Circle Austin, Texas 78727","5300 Riata Vista Circle","","Austin","Texas","78727","United States","30.43435576","-97.73172024","","TURNED_ON","0","0","N/A"
"1021","TRAFFIC","S MOPAC EXPY SVRD NB / BEE CAVES RD","S MOPAC EXPY SVRD NB","BEE CAVES RD","SLAVE","989","5151926","8","","2021620","AUSTIN FULL PURPOSE","","","2021779","SOUTH","1000 Liberty Park Drive Austin, Texas 78746","1000 Liberty Park Drive","","Austin","Texas","78746","United States","30.265322","-97.7872302","1020","TURNED_ON","0","0","Both"
"4001","PHB","N LAMAR BLVD / W 47TH ST","N LAMAR BLVD","W 47TH ST","MASTER","990","5158123","9","","2046182","AUSTIN FULL PURPOSE","Triangle / State Offices","","2046173","CENTRAL","4686-4748 North Lamar Boulevard Austin, Texas 78756","4686-4748 North Lamar Boulevard","","Austin","Texas","78756","United States","30.31604","-97.7341919","","TURNED_ON","0","0","PHB"
"4002","PHB","GUADALUPE ST / W 31ST ST","GUADALUPE ST","W 31ST ST","MASTER","991","5157110","9","","2016776","AUSTIN FULL PURPOSE","","","2016775","CENTRAL","3101 Guadalupe Street Austin, Texas 78705","3101 Guadalupe Street","","Austin","Texas","78705","United States","30.2978306","-97.7412338","","TURNED_ON","0","0","PHB"
"4003","PHB","RUTLAND DR / ","RUTLAND DR","","MASTER","992","","7","","","AUSTIN FULL PURPOSE","","","2010078","NORTH","2416 Rutland Drive Austin, Texas 78758","2416 Rutland Drive","","Austin","Texas","78758","United States","30.3827038","-97.7218704","","TURNED_ON","0","0","PHB"
"4004","PHB","BARTON SPRINGS RD / ","BARTON SPRINGS RD","","MASTER","1500","","9","","","AUSTIN FULL PURPOSE","Town Lake Center","","2019331","SOUTH","737-801 Barton Springs Road Austin, Texas 78704","737-801 Barton Springs Road","","Austin","Texas","78704","United States","30.25894","-97.751935","","TURNED_ON","0","0","N/A"
"4005","PHB","E RUNDBERG LN / TEASDALE TER","E RUNDBERG LN","TEASDALE TER","MASTER","994","5163970","4","","2011103","AUSTIN FULL PURPOSE","","","2011104","NORTH","1201 East Rundberg Lane Austin, Texas 78753","1201 East Rundberg Lane","","Austin","Texas","78753","United States","30.3539848","-97.6813049","","TURNED_ON","0","0","Both"
"4006","PHB","E 8TH ST / ","E 8TH ST","","MASTER","995","","9","","","AUSTIN FULL PURPOSE","APD","","5310493","CENTRAL","700 East 8th Street Austin, Texas 78701","700 East 8th Street","","Austin","Texas","78701","United States","30.2680264","-97.73526","","TURNED_ON","0","0","PHB"
"4007","PHB","E 7TH ST / ","E 7TH ST","","MASTER","996","","9","","","AUSTIN FULL PURPOSE","APD","","2018809","CENTRAL","707 East 7th Street Austin, Texas 78701","707 East 7th Street","","Austin","Texas","78701","United States","30.2670422","-97.7354889","","TURNED_ON","0","0","PHB"
"4008","PHB","LAKE AUSTIN BLVD / ","LAKE AUSTIN BLVD","","MASTER","1501","","10","","","AUSTIN FULL PURPOSE","Hearn / UT Graduate Student Housing","","2041026","NORTH","2501 Lake Austin Boulevard Austin, Texas 78703","2501 Lake Austin Boulevard","","Austin","Texas","78703","United States","30.279402","-97.774177","","TURNED_ON","0","0","N/A"
"4009","PHB","LAKE AUSTIN BLVD / ","LAKE AUSTIN BLVD","","MASTER","1502","","10","","","AUSTIN FULL PURPOSE","Hula Hut","","2020474","NORTH","3800 Lake Austin Boulevard Austin, Texas 78703","3800 Lake Austin Boulevard","","Austin","Texas","78703","United States","30.295114","-97.783738","","TURNED_ON","0","0","N/A"
"4010","PHB","GROVE BLVD / FAIRWAY ST","GROVE BLVD","FAIRWAY ST","MASTER","1504","5161516","3","","2044935","AUSTIN FULL PURPOSE","Ruiz Library","","3261142","SOUTH","6001 Fairway Street Austin, Texas 78741","6001 Fairway Street","","Austin","Texas","78741","United States","30.230108","-97.706307","","TURNED_ON","0","0","N/A"
"4011","PHB","E 45TH ST / ","E 45TH ST","","MASTER","1000","","9","","","AUSTIN FULL PURPOSE","Shipe Park","","2016119","CENTRAL","201-299 East 45th Street Austin, Texas 78751","201-299 East 45th Street","","Austin","Texas","78751","United States","30.3079109","-97.7268906","","TURNED_ON","0","0","PHB"
"4012","PHB","W OLTORF ST / ","W OLTORF ST","","MASTER","1001","","9","","","AUSTIN FULL PURPOSE","St. Ignacious / HEB","","2047138","SOUTH","141 West Oltorf Street Austin, Texas 78704","141 West Oltorf Street","","Austin","Texas","78704","United States","30.2398262","-97.7552109","","TURNED_ON","0","0","PHB"
"4013","PHB","CROSS PARK DR / ","CROSS PARK DR","","MASTER","1002","","1","","","AUSTIN FULL PURPOSE","Travis County Appraisal District (TCAD)","","2040296","NORTH","8314 Cross Park Drive Austin, Texas 78754","8314 Cross Park Drive","","Austin","Texas","78754","United States","30.3357239","-97.6709976","","TURNED_ON","0","0","PHB"
"4014","PHB","LAKE AUSTIN BLVD / ","LAKE AUSTIN BLVD","","MASTER","1503","","10","","","AUSTIN FULL PURPOSE","LCRA","","2020474","NORTH","3800 Lake Austin Boulevard Austin, Texas 78703","3800 Lake Austin Boulevard","","Austin","Texas","78703","United States","30.294267","-97.783674","","TURNED_ON","0","0","N/A"
"4015","PHB","S CONGRESS AVE / LELAND ST","S CONGRESS AVE","LELAND ST","MASTER","1505","5155677","9","","2022557","AUSTIN FULL PURPOSE","St. Edwards","","2022540","SOUTH","2101-2103 South Congress Avenue Austin, Texas 78704","2101-2103 South Congress Avenue","","Austin","Texas","78704","United States","30.243446","-97.751915","","TURNED_ON","0","0","N/A"
"4016","PHB","E 7TH ST / CALLES ST","E 7TH ST","CALLES ST","MASTER","1005","5160920","3","","2019193","AUSTIN FULL PURPOSE","","","2019194","CENTRAL","2700 East 7th Street Austin, Texas 78702","2700 East 7th Street","","Austin","Texas","78702","United States","30.2605953","-97.7115097","","TURNED_ON","0","0","PHB"
"4017","PHB","S 1ST ST / W ELIZABETH ST","S 1ST ST","W ELIZABETH ST","MASTER","1006","","9","","2036093","AUSTIN FULL PURPOSE","","","2036094","SOUTH","1413 South 1st Street Austin, Texas 78704","1413 South 1st Street","","Austin","Texas","78704","United States","30.2503624","-97.7547684","","TURNED_ON","1","0","Both"
"4018","PHB","W STASSNEY LN / ","W STASSNEY LN","","MASTER","1007","","5","","","AUSTIN FULL PURPOSE","Crocket High School","","3261326","SOUTH","1876-1974 West Stassney Lane Austin, Texas 78745","1876-1974 West Stassney Lane","","Austin","Texas","78745","United States","30.2148018","-97.7963867","","TURNED_ON","0","0","PHB"
"4019","PHB","RIATA TRACE PKWY / TAPADERA TRACE LN","RIATA TRACE PKWY","TAPADERA TRACE LN","MASTER","1008","5156551","6","","2036400","AUSTIN FULL PURPOSE","","","2036399","NORTH","5700 Tapadera Trace Lane Austin, Texas 78727","5700 Tapadera Trace Lane","","Austin","Texas","78727","United States","30.4294128","-97.7411652","","TURNED_ON","0","0","PHB"
"4020","PHB","W RUNDBERG LN / ","W RUNDBERG LN","","MASTER","1009","","4","","","AUSTIN FULL PURPOSE","Little Walnut Creek Library","","3268115","NORTH","834-900 West Rundberg Lane Austin, Texas 78758","834-900 West Rundberg Lane","","Austin","Texas","78758","United States","30.3636856","-97.6981583","","TURNED_ON","0","0","Both"
"4021","PHB","BARTON SPRINGS RD / ","BARTON SPRINGS RD","","MASTER","1010","","8","","","AUSTIN FULL PURPOSE","Zilker Park","","2021633","SOUTH","2100 Barton Springs Road Austin, Texas 78746","2100 Barton Springs Road","","Austin","Texas","78746","United States","30.2660046","-97.7681274","","TURNED_ON","0","0","PHB"
"4022","PHB","S PLEASANT VALLEY RD / ","S PLEASANT VALLEY RD","","MASTER","1011","","3","","","AUSTIN FULL PURPOSE","HAEB","","2022755","SOUTH","1825-1883 South Pleasant Valley Road Austin, Texas 78741","1825-1883 South Pleasant Valley Road","","Austin","Texas","78741","United States","30.2357006","-97.7215195","","TURNED_ON","0","0","Both"
"4023","PHB","S CONGRESS AVE / LA VISTA ST","S CONGRESS AVE","LA VISTA ST","MASTER","1012","5154891","3","","2024047","AUSTIN FULL PURPOSE","St. Edwards","","2024073","SOUTH","3003 South Congress Avenue Austin, Texas 78704","3003 South Congress Avenue","","Austin","Texas","78704","United States","30.2325363","-97.7584152","","TURNED_ON","0","0","Both"
"4024","PHB","S CONGRESS AVE / COLEMAN ST","S CONGRESS AVE","COLEMAN ST","MASTER","1013","5154795","3","","2024088","AUSTIN FULL PURPOSE","","","2024087","SOUTH","3101-3199 South Congress Avenue Austin, Texas 78704","3101-3199 South Congress Avenue","","Austin","Texas","78704","United States","30.2311382","-97.7592926","","TURNED_ON","0","0","Both"
"4025","PHB","S 1ST ST / THELMA DR","S 1ST ST","THELMA DR","MASTER","1014","5151399","2","","2025541","AUSTIN FULL PURPOSE","","","2025503","SOUTH","6809-6899 South 1st Street Austin, Texas 78745","6809-6899 South 1st Street","","Austin","Texas","78745","United States","30.1945152","-97.7894363","","TURNED_ON","1","0","Both"
"4026","PHB","CAMERON RD / CORONA DR","CAMERON RD","CORONA DR","MASTER","1015","5161439","4","","2015825","AUSTIN FULL PURPOSE","","","2015685","NORTH","5511 Cameron Road Austin, Texas 78723","5511 Cameron Road","","Austin","Texas","78723","United States","30.313036","-97.7050323","","TURNED_ON","0","0","PHB"
"4027","PHB","S 1ST ST / COPELAND ST","S 1ST ST","COPELAND ST","MASTER","1003","5155463","9","","2044995","AUSTIN FULL PURPOSE","Texas School for the Deaf","","2019624","SOUTH","1101-1235 South 1st Street Austin, Texas 78704","1101-1235 South 1st Street","","Austin","Texas","78704","United States","30.253294","-97.7532196","","TURNED_ON","0","0","Both"
"4028","PHB","E RIVERSIDE DR / ","E RIVERSIDE DR","","MASTER","1017","","3","","","AUSTIN FULL PURPOSE","HEB","","2041459","SOUTH","2330-2408 East Riverside Drive Austin, Texas 78741","2330-2408 East Riverside Drive","","Austin","Texas","78741","United States","30.2359734","-97.724823","","TURNED_ON","0","0","PHB"
"4029","PHB","RED RIVER ST / ","RED RIVER ST","","MASTER","1018","","1","","","AUSTIN FULL PURPOSE","Frank Erwin Center (North)","","2046318","CENTRAL","1701 Red River Street Austin, Texas 78701","1701 Red River Street","","Austin","Texas","78701","United States","30.2764778","-97.7338409","","TURNED_ON","0","0","PHB"
"4030","PHB","RED RIVER ST / E 18TH ST","RED RIVER ST","E 18TH ST","MASTER","1019","5158469","1","","2046320","AUSTIN FULL PURPOSE","","","2046318","CENTRAL","1705-1791 Red River Street Austin, Texas 78701","1705-1791 Red River Street","","Austin","Texas","78701","United States","30.2778988","-97.7329407","","TURNED_ON","0","0","PHB"
"4031","PHB","S 1ST ST / ","S 1ST ST","","MASTER","1020","","3","","","AUSTIN FULL PURPOSE","Austin Health and Human Services","","2023882","SOUTH","2559-2599 South 1st Street Austin, Texas 78704","2559-2599 South 1st Street","","Austin","Texas","78704","United States","30.2397861","-97.7610931","","TURNED_ON","1","0","Both"
"4032","PHB","MANCHACA RD / PRATHER LN","MANCHACA RD","PRATHER LN","MASTER","1021","5151650","5","","2024035","AUSTIN FULL PURPOSE","Ann Richard's School","","2024034","SOUTH","3911 Manchaca Road Austin, Texas 78704","3911 Manchaca Road","","Austin","Texas","78704","United States","30.2339172","-97.7857132","","TURNED_ON","0","0","PHB"
"4033","PHB","N LAMAR BLVD / W 31ST ST","N LAMAR BLVD","W 31ST ST","MASTER","1022","5156307","9","","2019797","AUSTIN FULL PURPOSE","","","2019796","CENTRAL","3101-3125 North Lamar Boulevard Austin, Texas 78705","3101-3125 North Lamar Boulevard","","Austin","Texas","78705","United States","30.3004322","-97.7461166","","TURNED_ON","0","0","Both"
"4034","PHB","E 6TH ST / WALLER ST","E 6TH ST","WALLER ST","MASTER","1023","5158805","3","","2018985","AUSTIN FULL PURPOSE","","","2018986","CENTRAL","1111-1199 East 6th Street Austin, Texas 78702","1111-1199 East 6th Street","","Austin","Texas","78702","United States","30.2644081","-97.7305374","","TURNED_ON","0","0","N/A"
"4035","PHB","TERCELLO LN / ","TERCELLO LN","","MASTER","1507","","6","","","AUSTIN FULL PURPOSE","Delacour Dr (Apple Campus)","","2005611","NORTH","5499 Tercello Lane Austin, Texas 78727","5499 Tercello Lane","","Austin","Texas","78727","United States","30.433213","-97.735697","","TURNED_ON","0","0","N/A"
